Latitude,Longitude,Suitability Score
0.10101010101010101,6.96969696969697,0.07799466347640599
0.10101010101010101,7.070707070707071,0.0711519499173375
0.10101010101010101,7.171717171717171,0.06358388717652055
0.10101010101010101,7.2727272727272725,0.055367626872749036
0.10101010101010101,7.373737373737374,0.04658692858949608
0.10101010101010101,7.474747474747475,0.0373313059988724
0.10101010101010101,7.575757575757575,0.02769511432628627
0.10101010101010101,7.6767676767676765,0.017776588458525606
0.10101010101010101,7.777777777777778,0.007676841501144043
0.10101010101010101,7.878787878787879,-0.0025011660057760367
0.10101010101010101,7.979797979797979,-0.012653675705287875
0.10101010101010101,8.080808080808081,-0.022677189174484275
0.10101010101010101,8.181818181818182,-0.03246952302553682
0.10101010101010101,8.282828282828282,-0.04193085060078527
0.10101010101010101,8.383838383838384,-0.05096471964244999
0.10101010101010101,8.484848484848484,-0.059479035562469376
0.10101010101010101,8.585858585858587,-0.0673870002886488
0.10101010101010101,8.686868686868687,-0.07460799711617395
0.10101010101010101,8.787878787878787,-0.08106841254399068
0.10101010101010101,8.88888888888889,-0.08670238671794515
0.10101010101010101,8.98989898989899,-0.09145248483039217
0.10101010101010101,9.09090909090909,-0.09527028263177731
0.10101010101010101,9.191919191919192,-0.09811686008527051
0.10101010101010101,9.292929292929292,-0.09996319813195519
0.10101010101010101,9.393939393939394,-0.1007904745218024
0.10101010101010101,9.494949494949495,-0.10059025569461942
0.10101010101010101,9.595959595959595,-0.09936458275486844
0.10101010101010101,9.696969696969697,-0.09712595066389584
0.10101010101010101,9.797979797979798,-0.09389718086169471
0.10101010101010101,9.8989898989899,-0.08971118861674035
0.10101010101010101,10.0,-0.08461064747562175
0.20202020202020202,0.0,0.2006488565226854
0.20202020202020202,0.10101010101010101,0.19962611235287284
0.20202020202020202,0.20202020202020202,0.1965683060741649
0.20202020202020202,0.30303030303030304,0.19150661008991499
0.20202020202020202,0.40404040404040403,0.18449262519314008
0.20202020202020202,0.5050505050505051,0.1755978545290327
0.20202020202020202,0.6060606060606061,0.16491297466556532
0.20202020202020202,0.7070707070707071,0.15254691120316136
0.20202020202020202,0.8080808080808081,0.13862572834700884
0.20202020202020202,0.9090909090909091,0.12329134376212489
0.20202020202020202,1.0101010101010102,0.10670008181241211
0.20202020202020202,1.1111111111111112,0.08902107993252108
0.20202020202020202,1.2121212121212122,0.07043456437855025
0.20202020202020202,1.3131313131313131,0.051130012935216594
0.20202020202020202,1.4141414141414141,0.031304223309536035
0.20202020202020202,1.5151515151515151,0.011159306902520257
0.20202020202020202,1.6161616161616161,-0.009099371588880108
0.20202020202020202,1.7171717171717171,-0.02926528773512917
0.20202020202020202,1.8181818181818181,-0.04913286276020063
0.20202020202020202,1.9191919191919191,-0.06849955928733244
0.20202020202020202,2.0202020202020203,-0.08716794607963727
0.20202020202020202,2.121212121212121,-0.10494771072684242
0.20202020202020202,2.2222222222222223,-0.12165759976008997
0.20202020202020202,2.323232323232323,-0.13712726641655104
0.20202020202020202,2.4242424242424243,-0.15119900721706284
0.20202020202020202,2.525252525252525,-0.16372936965347493
0.20202020202020202,2.6262626262626263,-0.17459061459634934
0.20202020202020202,2.727272727272727,-0.18367201851469017
0.20202020202020202,2.8282828282828283,-0.1908810022323969
0.20202020202020202,2.929292929292929,-0.19614407471448095
0.20202020202020202,3.0303030303030303,-0.19940758226174232
0.20202020202020202,3.131313131313131,-0.20063825547633896
0.20202020202020202,3.2323232323232323,-0.1998235484222811
0.20202020202020202,3.3333333333333335,-0.1969717665233233
0.20202020202020202,3.4343434343434343,-0.1921119818944159
0.20202020202020202,3.5353535353535355,-0.1852937369698582
0.20202020202020202,3.6363636363636362,-0.1765865394494777
0.20202020202020202,3.7373737373737375,-0.16607915371153895
0.20202020202020202,3.8383838383838382,-0.15387869591598122
0.20202020202020202,3.9393939393939394,-0.1401095420228343
0.20202020202020202,4.040404040404041,-0.1249120598578762
0.20202020202020202,4.141414141414141,-0.1084411781513218
0.20202020202020202,4.242424242424242,-0.09086480713728813
0.20202020202020202,4.343434343434343,-0.07236212681502972
0.20202020202020202,4.444444444444445,-0.053121760322036096
0.20202020202020202,4.545454545454545,-0.03333985104030116
0.20202020202020202,4.646464646464646,-0.013218063038449513
0.20202020202020202,4.747474747474747,0.007038474766048137
0.20202020202020202,4.848484848484849,0.027223259766606583
0.20202020202020202,4.94949494949495,0.047130520831149554
0.20202020202020202,5.05050505050505,0.06655731600881262
0.20202020202020202,5.151515151515151,0.08530560139493175
0.20202020202020202,5.252525252525253,0.10318425006354326
0.20202020202020202,5.353535353535354,0.12001100048565724
0.20202020202020202,5.454545454545454,0.13561431457040826
0.20202020202020202,5.555555555555555,0.14983512638752916
0.20202020202020202,5.656565656565657,0.16252846374402533
0.20202020202020202,5.757575757575758,0.17356492608410193
0.20202020202020202,5.858585858585858,0.18283200364608584
0.20202020202020202,5.959595959595959,0.19023522442837226
0.20202020202020202,6.0606060606060606,0.1956991172718014
0.20202020202020202,6.161616161616162,0.19916798124045024
0.20202020202020202,6.262626262626262,0.20060645345748718
0.20202020202020202,6.363636363636363,0.19999986960736205
0.20202020202020202,6.4646464646464645,0.1973544134292396
0.20202020202020202,6.565656565656566,0.19269705367768494
0.20202020202020202,6.666666666666667,0.18607526919324746
0.20202020202020202,6.767676767676767,0.1775565648856743
0.20202020202020202,6.8686868686868685,0.1672277835639992
0.20202020202020202,6.96969696969697,0.15519422062896437
0.20202020202020202,7.070707070707071,0.1415785506529265
0.20202020202020202,7.171717171717171,0.1265195767900866
0.20202020202020202,7.2727272727272725,0.11017081576601664
0.20202020202020202,7.373737373737374,0.09269893287162144
0.20202020202020202,7.474747474747475,0.07428204291578225
0.20202020202020202,7.575757575757575,0.055107894457398096
0.20202020202020202,7.6767676767676765,0.03537195582743031
0.20202020202020202,7.777777777777778,0.015275422452749567
0.20202020202020202,7.878787878787879,-0.00497683420414392
0.20202020202020202,7.979797979797979,-0.025178355180260136
0.20202020202020202,8.080808080808081,-0.04512319873082487
0.20202020202020202,8.181818181818182,-0.06460803977526954
0.20202020202020202,8.282828282828282,-0.08343424266798664
0.20202020202020202,8.383838383838384,-0.1014098861632548
0.20202020202020202,8.484848484848484,-0.11835171993109865
0.20202020202020202,8.585858585858587,-0.13408703267864344
0.20202020202020202,8.686868686868687,-0.14845541283263947
0.20202020202020202,8.787878787878787,-0.161310383834119
0.20202020202020202,8.88888888888889,-0.17252089737438295
0.20202020202020202,8.98989898989899,-0.18197266934972245
0.20202020202020202,9.09090909090909,-0.18956934491566263
0.20202020202020202,9.191919191919192,-0.19523348076373254
0.20202020202020202,9.292929292929292,-0.19890733460707288
0.20202020202020202,9.393939393939394,-0.2005534538265746
0.20202020202020202,9.494949494949495,-0.20015505727667082
0.20202020202020202,9.595959595959595,-0.19771620635851528
0.20202020202020202,9.696969696969697,-0.1932617636165631
0.20202020202020202,9.797979797979798,-0.18683713928063628
0.20202020202020202,9.8989898989899,-0.17850782833731638
0.20202020202020202,10.0,-0.16835874284993135
0.30303030303030304,0.0,0.2984138044476411
0.30303030303030304,0.10101010101010101,0.2968927343355076
0.30303030303030304,0.20202020202020202,0.2923450303480196
0.30303030303030304,0.30303030303030304,0.2848170534544828
0.30303030303030304,0.40404040404040403,0.274385546623801
0.30303030303030304,0.5050505050505051,0.2611568524783875
0.30303030303030304,0.6060606060606061,0.24526582919830814
0.30303030303030304,0.7070707070707071,0.22687447572732677
0.30303030303030304,0.8080808080808081,0.20617028029601087
0.30303030303030304,0.9090909090909091,0.18336430909765955
0.30303030303030304,1.0101010101010102,0.1586890546017965
0.30303030303030304,1.1111111111111112,0.1323960654403117
0.30303030303030304,1.2121212121212122,0.10475338202806608
0.30303030303030304,1.3131313131313131,0.07604280406018672
0.30303030303030304,1.4141414141414141,0.04655701774219187
0.30303030303030304,1.5151515151515151,0.016596612039019472
0.30303030303030304,1.6161616161616161,-0.013532985639584187
0.30303030303030304,1.7171717171717171,-0.043524623078564174
0.30303030303030304,1.8181818181818181,-0.07307255448035717
0.30303030303030304,1.9191919191919191,-0.1018755573501538
0.30303030303030304,2.0202020202020203,-0.12964000326894692
0.30303030303030304,2.121212121212121,-0.15608285124977403
0.30303030303030304,2.2222222222222223,-0.1809345331617791
0.30303030303030304,2.323232323232323,-0.20394170180701598
0.30303030303030304,2.4242424242424243,-0.2248698136350894
0.30303030303030304,2.525252525252525,-0.24350551976648613
0.30303030303030304,2.6262626262626263,-0.2596588409496268
0.30303030303030304,2.727272727272727,-0.27316510427932295
0.30303030303030304,2.8282828282828283,-0.28388662193301933
0.30303030303030304,2.929292929292929,-0.29171409481116567
0.30303030303030304,3.0303030303030303,-0.2965677267724908
0.30303030303030304,3.131313131313131,-0.2983980381052547
0.30303030303030304,3.2323232323232323,-0.29718636994165243
0.30303030303030304,3.3333333333333335,-0.29294507447318463
0.30303030303030304,3.4343434343434343,-0.28571738902786803
0.30303030303030304,3.5353535353535355,-0.27557699529299
0.30303030303030304,3.6363636363636362,-0.26262726817685245
0.30303030303030304,3.7373737373737375,-0.24700022196688473
0.30303030303030304,3.8383838383838382,-0.22885516452737906
0.30303030303030304,3.9393939393939394,-0.20837707325645038
0.30303030303030304,4.040404040404041,-0.1857747093583159
0.30303030303030304,4.141414141414141,-0.16127848965469527
0.30303030303030304,4.242424242424242,-0.13513813763086988
0.30303030303030304,4.343434343434343,-0.10762013766250535
0.30303030303030304,4.444444444444445,-0.07900501837578267
0.30303030303030304,4.545454545454545,-0.04958449283526851
0.30303030303030304,4.646464646464646,-0.0196584847135
0.30303030303030304,4.747474747474747,0.010467929241389302
0.30303030303030304,4.848484848484849,0.040487629270396536
0.30303030303030304,4.94949494949495,0.07009458349558058
0.30303030303030304,5.05050505050505,0.09898696772173284
0.30303030303030304,5.151515151515151,0.126870242343382
0.30303030303030304,5.252525252525253,0.1534601549900056
0.30303030303030304,5.353535353535354,0.1784856382993823
0.30303030303030304,5.454545454545454,0.20169157327811255
0.30303030303030304,5.555555555555555,0.22284139007859466
0.30303030303030304,5.656565656565657,0.24171947967917573
0.30303030303030304,5.757575757575758,0.2581333918819249
0.30303030303030304,5.858585858585858,0.27191579722082765
0.30303030303030304,5.959595959595959,0.28292619277998776
0.30303030303030304,6.0606060606060606,0.2910523345320968
0.30303030303030304,6.161616161616162,0.29621138159538674
0.30303030303030304,6.262626262626262,0.29835074074408785
0.30303030303030304,6.363636363636363,0.2974486025631415
0.30303030303030304,6.4646464646464645,0.2935141637814095
0.30303030303030304,6.565656565656566,0.2865875335168328
0.30303030303030304,6.666666666666667,0.2767393243893118
0.30303030303030304,6.767676767676767,0.26406993266965356
0.30303030303030304,6.8686868686868685,0.24870851480301184
0.30303030303030304,6.96969696969697,0.2308116707405197
0.30303030303030304,7.070707070707071,0.21056184750171336
0.30303030303030304,7.171717171717171,0.1881654792424227
0.30303030303030304,7.2727272727272725,0.16385088278895904
0.30303030303030304,7.373737373737374,0.13786593009230283
0.30303030303030304,7.474747474747475,0.11047552133014696
0.30303030303030304,7.575757575757575,0.08195888441692649
0.30303030303030304,7.6767676767676765,0.05260672845162206
0.30303030303030304,7.777777777777778,0.022718280122142345
0.30303030303030304,7.878787878787879,-0.007401766721734709
0.30303030303030304,7.979797979797979,-0.037446357229680566
0.30303030303030304,8.080808080808081,-0.06710920578104575
0.30303030303030304,8.181818181818182,-0.0960879183732747
0.30303030303030304,8.282828282828282,-0.12408707533773876
0.30303030303030304,8.383838383838384,-0.15082124295663565
0.30303030303030304,8.484848484848484,-0.1760178832794286
0.30303030303030304,8.585858585858587,-0.19942013247508958
0.30303030303030304,8.686868686868687,-0.2207894193965885
0.30303030303030304,8.787878787878787,-0.23990789766303156
0.30303030303030304,8.88888888888889,-0.2565806664658965
0.30303030303030304,8.98989898989899,-0.2706377574596534
0.30303030303030304,9.09090909090909,-0.2819358674816776
0.30303030303030304,9.191919191919192,-0.29035981943746514
0.30303030303030304,9.292929292929292,-0.29582373645835197
0.30303030303030304,9.393939393939394,-0.29827191736194136
0.30303030303030304,9.494949494949495,-0.2976794044904705
0.30303030303030304,9.595959595959595,-0.29405223813836556
0.30303030303030304,9.696969696969697,-0.28742739497525566
0.30303030303030304,9.797979797979798,-0.27787241109218497
0.30303030303030304,9.8989898989899,-0.26548469351382714
0.30303030303030304,10.0,-0.25039052719540367
0.40404040404040403,0.0,0.3931366121483298
0.40404040404040403,0.10101010101010101,0.39113272244278785
0.40404040404040403,0.20202020202020202,0.3851414817158255
0.40404040404040403,0.30303030303030304,0.37522396688190557
0.40404040404040403,0.40404040404040403,0.36148128073973024
0.40404040404040403,0.5050505050505051,0.34405352129307637
0.40404040404040403,0.6060606060606061,0.32311835354014895
0.40404040404040403,0.7070707070707071,0.2988891982911576
0.40404040404040403,0.8080808080808081,0.27161305647797745
0.40404040404040403,0.9090909090909091,0.24156799113568247
0.40404040404040403,1.0101010101010102,0.2090602927255591
0.40404040404040403,1.1111111111111112,0.1744213566973415
0.40404040404040403,1.2121212121212122,0.13800430512194817
0.40404040404040403,1.3131313131313131,0.10018038683504134
0.40404040404040403,1.4141414141414141,0.061335192789670145
0.40404040404040403,1.5151515151515151,0.021864725200087424
0.40404040404040403,1.6161616161616161,-0.0178286394506646
0.40404040404040403,1.7171717171717171,-0.05734025238481218
0.40404040404040403,1.8181818181818181,-0.09626731766851733
0.40404040404040403,1.9191919191919191,-0.13421299846197157
0.40404040404040403,2.0202020202020203,-0.17079046252029068
0.40404040404040403,2.121212121212121,-0.2056268257038835
0.40404040404040403,2.2222222222222223,-0.2383669532967001
0.40404040404040403,2.323232323232323,-0.26867708038031735
0.40404040404040403,2.4242424242424243,-0.29624821435643933
0.40404040404040403,2.525252525252525,-0.3207992849312412
0.40404040404040403,2.6262626262626263,-0.34208000944945977
0.40404040404040403,2.727272727272727,-0.35987344436795593
0.40404040404040403,2.8282828282828283,-0.37399819685809166
0.40404040404040403,2.929292929292929,-0.3843102739910291
0.40404040404040403,3.0303030303030303,-0.390704550654678
0.40404040404040403,3.131313131313131,-0.3931158412378043
0.40404040404040403,3.2323232323232323,-0.39151956415615824
0.40404040404040403,3.3333333333333335,-0.38593199244619714
0.40404040404040403,3.4343434343434343,-0.3764100878717588
0.40404040404040403,3.5353535353535355,-0.36305092023486224
0.40404040404040403,3.6363636363636362,-0.3459906778103971
0.40404040404040403,3.7373737373737375,-0.3254032789926925
0.40404040404040403,3.8383838383838382,-0.30149859930735395
0.40404040404040403,3.9393939393939394,-0.2745203318628607
0.40404040404040403,4.040404040404041,-0.2447435030532692
0.40404040404040403,4.141414141414141,-0.21247166883786414
0.40404040404040403,4.242424242424242,-0.17803382017991246
0.40404040404040403,4.343434343434343,-0.1417810291916228
0.40404040404040403,4.444444444444445,-0.10408287017573747
0.40404040404040403,4.545454545454545,-0.06532365204898176
0.40404040404040403,4.646464646464646,-0.02589850055542969
0.40404040404040403,4.747474747474747,0.0137906697908484
0.40404040404040403,4.848484848484849,0.05333925297036328
0.40404040404040403,4.94949494949495,0.09234407616098006
0.40404040404040403,5.05050505050505,0.13040750983014968
0.40404040404040403,5.151515151515151,0.16714152131680665
0.40404040404040403,5.252525252525253,0.20217163057922102
0.40404040404040403,5.353535353535354,0.23514072778246103
0.40404040404040403,5.454545454545454,0.2657127138075685
0.40404040404040403,5.555555555555555,0.2935759265697591
0.40404040404040403,5.656565656565657,0.3184463182164942
0.40404040404040403,5.757575757575758,0.3400703508159015
0.40404040404040403,5.858585858585858,0.35822758101582663
0.40404040404040403,5.959595959595959,0.3727329073245521
0.40404040404040403,6.0606060606060606,0.38343845710357305
0.40404040404040403,6.161616161616162,0.39023509403573436
0.40404040404040403,6.262626262626262,0.393053530701041
0.40404040404040403,6.363636363636363,0.39186503491813524
0.40404040404040403,6.4646464646464645,0.38668172265073464
0.40404040404040403,6.565656565656566,0.37755643449303633
0.40404040404040403,6.666666666666667,0.36458219699323874
0.40404040404040403,6.767676767676767,0.34789127430664946
0.40404040404040403,6.8686868686868685,0.32765381984617403
0.40404040404040403,6.96969696969697,0.3040761416757608
0.40404040404040403,7.070707070707071,0.2773985993300157
0.40404040404040403,7.171717171717171,0.24789315350058594
0.40404040404040403,7.2727272727272725,0.2158605935687089
0.40404040404040403,7.373737373737374,0.18162747124748455
0.40404040404040403,7.474747474747475,0.14554277159344678
0.40404040404040403,7.575757575757575,0.10797435532437119
0.40404040404040403,7.6767676767676765,0.0693052087116385
0.40404040404040403,7.777777777777778,0.029929539277137776
0.40404040404040403,7.878787878787879,-0.009751242903394563
0.40404040404040403,7.979797979797979,-0.0493326173225198
0.40404040404040403,8.080808080808081,-0.0884110768721309
0.40404040404040403,8.181818181818182,-0.12658824134351496
0.40404040404040403,8.282828282828282,-0.1634749186619232
0.40404040404040403,8.383838383838384,-0.19869507245391302
0.40404040404040403,8.484848484848484,-0.23188965550062615
0.40404040404040403,8.585858585858587,-0.262720269997374
0.40404040404040403,8.686868686868687,-0.29087261730548164
0.40404040404040403,8.787878787878787,-0.3160597020283657
0.40404040404040403,8.88888888888889,-0.33802475774830226
0.40404040404040403,8.98989898989899,-0.3565438645978516
0.40404040404040403,9.09090909090909,-0.3714282319814557
0.40404040404040403,9.191919191919192,-0.38252612317629714
0.40404040404040403,9.292929292929292,-0.3897244021923335
0.40404040404040403,9.393939393939394,-0.3929496871222478
0.40404040404040403,9.494949494949495,-0.39216909822363605
0.40404040404040403,9.595959595959595,-0.3873905931072109
0.40404040404040403,9.696969696969697,-0.37866288561398725
0.40404040404040403,9.797979797979798,-0.36607494920844674
0.40404040404040403,9.8989898989899,-0.349755109950272
0.40404040404040403,10.0,-0.3298697382912353
0.5050505050505051,0.0,0.48385164043793466
0.5050505050505051,0.10101010101010101,0.48138535952864775
0.5050505050505051,0.20202020202020202,0.47401165897667386
0.5050505050505051,0.30303030303030304,0.461805709001073
0.5050505050505051,0.40404040404040403,0.444891941551181
0.5050505050505051,0.5050505050505051,0.4234427818014917
0.5050505050505051,0.6060606060606061,0.39767689038592585
0.5050505050505051,0.7070707070707071,0.36785693429079963
0.5050505050505051,0.8080808080808081,0.33428690913082926
0.5050505050505051,0.9090909090909091,0.29730904010587705
0.5050505050505051,1.0101010101010102,0.25730029323122744
0.5050505050505051,1.1111111111111112,0.21466853240719558
0.5050505050505051,1.2121212121212122,0.16984836150431676
0.5050505050505051,1.3131313131313131,0.1232966938514316
0.5050505050505051,1.4141414141414141,0.0754880942929369
0.5050505050505051,1.5151515151515151,0.02690994129998608
0.5050505050505051,1.6161616161616161,-0.02194254154514058
0.5050505050505051,1.7171717171717171,-0.07057133404061776
0.5050505050505051,1.8181818181818181,-0.11848069636642661
0.5050505050505051,1.9191919191919191,-0.16518222283865414
0.5050505050505051,2.0202020202020203,-0.21019982089690833
0.5050505050505051,2.121212121212121,-0.25307456456721666
0.5050505050505051,2.2222222222222223,-0.2933693729224219
0.5050505050505051,2.323232323232323,-0.3306734658461234
0.5050505050505051,2.4242424242424243,-0.36460655167646927
0.5050505050505051,2.525252525252525,-0.3948227040394129
0.5050505050505051,2.6262626262626263,-0.42101388834957043
0.5050505050505051,2.727272727272727,-0.4429131020282285
0.5050505050505051,2.8282828282828283,-0.4602970964259658
0.5050505050505051,2.929292929292929,-0.47298865270160406
0.5050505050505051,3.0303030303030303,-0.48085838845634266
0.5050505050505051,3.131313131313131,-0.4838260767055816
0.5050505050505051,3.2323232323232323,-0.48186146374234906
0.5050505050505051,3.3333333333333335,-0.4749845775547324
0.5050505050505051,3.4343434343434343,-0.4632655236531914
0.5050505050505051,3.5353535353535355,-0.4468237703891659
0.5050505050505051,3.6363636363636362,-0.4258269310507024
0.5050505050505051,3.7373737373737375,-0.4004890551508663
0.5050505050505051,3.8383838383838382,-0.37106844632817426
0.5050505050505051,3.9393939393939394,-0.3378650291041729
0.5050505050505051,4.040404040404041,-0.30121729134240866
0.5050505050505051,4.141414141414141,-0.2614988335784867
0.5050505050505051,4.242424242424242,-0.21911456039861713
0.5050505050505051,4.343434343434343,-0.17449655269314465
0.5050505050505051,4.444444444444445,-0.12809966286482158
0.5050505050505051,4.545454545454545,-0.08039687789589901
0.5050505050505051,4.646464646464646,-0.03187449754463336
0.5050505050505051,4.747474747474747,0.016972823173544295
0.5050505050505051,4.848484848484849,0.06564711668143192
0.5050505050505051,4.94949494949495,0.11365217930493274
0.5050505050505051,5.05050505050505,0.16049862975605356
0.5050505050505051,5.151515151515151,0.20570889806598874
0.5050505050505051,5.252525252525253,0.24882209410926215
0.5050505050505051,5.353535353535354,0.28939870608740753
0.5050505050505051,5.454545454545454,0.3270250810741074
0.5050505050505051,5.555555555555555,0.3613176419454681
0.5050505050505051,5.656565656565657,0.3919267977064849
